# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.8200000000E+01     0.4591194969E+02     0.4084597211E+04     0.6064050447E+03
  0.8200000000E+01     0.4654088050E+02     0.4084596467E+04     0.6063318098E+03
  0.8200000000E+01     0.4716981132E+02     0.4084595723E+04     0.6062589131E+03
  0.8200000000E+01     0.4779874214E+02     0.4084594978E+04     0.6061863706E+03
  0.8200000000E+01     0.4842767296E+02     0.4084594235E+04     0.6061141983E+03
  0.8200000000E+01     0.4905660377E+02     0.4084593492E+04     0.6060424118E+03
  0.8200000000E+01     0.4968553459E+02     0.4084592750E+04     0.6059710265E+03
  0.8200000000E+01     0.5031446541E+02     0.4084592009E+04     0.6059000575E+03
  0.8200000000E+01     0.5094339623E+02     0.4084591270E+04     0.6058295198E+03
  0.8200000000E+01     0.5157232704E+02     0.4084590533E+04     0.6057594282E+03
  0.8200000000E+01     0.5220125786E+02     0.4084589798E+04     0.6056897973E+03
  0.8200000000E+01     0.5283018868E+02     0.4084589065E+04     0.6056206414E+03
  0.8200000000E+01     0.5345911950E+02     0.4084588335E+04     0.6055519748E+03
  0.8200000000E+01     0.5408805031E+02     0.4084587608E+04     0.6054838115E+03
  0.8200000000E+01     0.5471698113E+02     0.4084586883E+04     0.6054161654E+03
  0.8200000000E+01     0.5534591195E+02     0.4084586163E+04     0.6053490503E+03
  0.8200000000E+01     0.5597484277E+02     0.4084585446E+04     0.6052824797E+03
  0.8200000000E+01     0.5660377358E+02     0.4084584733E+04     0.6052164672E+03
  0.8200000000E+01     0.5723270440E+02     0.4084584024E+04     0.6051510262E+03
  0.8200000000E+01     0.5786163522E+02     0.4084583319E+04     0.6050861697E+03
  0.8200000000E+01     0.5849056604E+02     0.4084582619E+04     0.6050219111E+03
  0.8200000000E+01     0.5911949686E+02     0.4084581924E+04     0.6049582633E+03
  0.8200000000E+01     0.5974842767E+02     0.4084581235E+04     0.6048952392E+03
  0.8200000000E+01     0.6037735849E+02     0.4084580550E+04     0.6048328516E+03
  0.8200000000E+01     0.6100628931E+02     0.4084579871E+04     0.6047711134E+03
  0.8200000000E+01     0.6163522013E+02     0.4084579198E+04     0.6047100371E+03
  0.8200000000E+01     0.6226415094E+02     0.4084578531E+04     0.6046496353E+03
  0.8200000000E+01     0.6289308176E+02     0.4084577871E+04     0.6045899206E+03
  0.8200000000E+01     0.6352201258E+02     0.4084577217E+04     0.6045309053E+03
  0.8200000000E+01     0.6415094340E+02     0.4084576569E+04     0.6044726018E+03
  0.8200000000E+01     0.6477987421E+02     0.4084575929E+04     0.6044150224E+03
  0.8200000000E+01     0.6540880503E+02     0.4084575296E+04     0.6043581794E+03
  0.8200000000E+01     0.6603773585E+02     0.4084574670E+04     0.6043020848E+03
  0.8200000000E+01     0.6666666667E+02     0.4084574052E+04     0.6042467508E+03
  0.8200000000E+01     0.6729559748E+02     0.4084573442E+04     0.6041921895E+03
  0.8200000000E+01     0.6792452830E+02     0.4084572839E+04     0.6041384128E+03
  0.8200000000E+01     0.6855345912E+02     0.4084572245E+04     0.6040854328E+03
  0.8200000000E+01     0.6918238994E+02     0.4084571659E+04     0.6040332611E+03
  0.8200000000E+01     0.6981132075E+02     0.4084571082E+04     0.6039819098E+03
  0.8200000000E+01     0.7044025157E+02     0.4084570514E+04     0.6039313905E+03
  0.8200000000E+01     0.7106918239E+02     0.4084569955E+04     0.6038817149E+03
  0.8200000000E+01     0.7169811321E+02     0.4084569405E+04     0.6038328948E+03
  0.8200000000E+01     0.7232704403E+02     0.4084568864E+04     0.6037849417E+03
  0.8200000000E+01     0.7295597484E+02     0.4084568333E+04     0.6037378671E+03
  0.8200000000E+01     0.7358490566E+02     0.4084567812E+04     0.6036916825E+03
  0.8200000000E+01     0.7421383648E+02     0.4084567300E+04     0.6036463993E+03
  0.8200000000E+01     0.7484276730E+02     0.4084566799E+04     0.6036020289E+03
  0.8200000000E+01     0.7547169811E+02     0.4084566307E+04     0.6035585823E+03
  0.8200000000E+01     0.7610062893E+02     0.4084565827E+04     0.6035160710E+03
  0.8200000000E+01     0.7672955975E+02     0.4084565356E+04     0.6034745058E+03
  0.8200000000E+01     0.7735849057E+02     0.4084564897E+04     0.6034338978E+03
  0.8200000000E+01     0.7798742138E+02     0.4084564448E+04     0.6033942579E+03
  0.8200000000E+01     0.7861635220E+02     0.4084564011E+04     0.6033555968E+03
  0.8200000000E+01     0.7924528302E+02     0.4084563584E+04     0.6033179253E+03
  0.8200000000E+01     0.7987421384E+02     0.4084563169E+04     0.6032812539E+03
  0.8200000000E+01     0.8050314465E+02     0.4084562765E+04     0.6032455930E+03
  0.8200000000E+01     0.8113207547E+02     0.4084562373E+04     0.6032109529E+03
  0.8200000000E+01     0.8176100629E+02     0.4084561993E+04     0.6031773438E+03
  0.8200000000E+01     0.8238993711E+02     0.4084561624E+04     0.6031447757E+03
  0.8200000000E+01     0.8301886792E+02     0.4084561267E+04     0.6031132585E+03
  0.8200000000E+01     0.8364779874E+02     0.4084560922E+04     0.6030828017E+03
  0.8200000000E+01     0.8427672956E+02     0.4084560590E+04     0.6030534149E+03
  0.8200000000E+01     0.8490566038E+02     0.4084560270E+04     0.6030251073E+03
  0.8200000000E+01     0.8553459119E+02     0.4084559962E+04     0.6029978882E+03
  0.8200000000E+01     0.8616352201E+02     0.4084559667E+04     0.6029717663E+03
  0.8200000000E+01     0.8679245283E+02     0.4084559384E+04     0.6029467503E+03
  0.8200000000E+01     0.8742138365E+02     0.4084559114E+04     0.6029228486E+03
  0.8200000000E+01     0.8805031447E+02     0.4084558857E+04     0.6029000694E+03
  0.8200000000E+01     0.8867924528E+02     0.4084558612E+04     0.6028784207E+03
  0.8200000000E+01     0.8930817610E+02     0.4084558381E+04     0.6028579101E+03
  0.8200000000E+01     0.8993710692E+02     0.4084558162E+04     0.6028385449E+03
  0.8200000000E+01     0.9056603774E+02     0.4084557957E+04     0.6028203322E+03
  0.8200000000E+01     0.9119496855E+02     0.4084557765E+04     0.6028032788E+03
  0.8200000000E+01     0.9182389937E+02     0.4084557586E+04     0.6027873912E+03
  0.8200000000E+01     0.9245283019E+02     0.4084557420E+04     0.6027726754E+03
  0.8200000000E+01     0.9308176101E+02     0.4084557268E+04     0.6027591374E+03
  0.8200000000E+01     0.9371069182E+02     0.4084557129E+04     0.6027467825E+03
  0.8200000000E+01     0.9433962264E+02     0.4084557003E+04     0.6027356158E+03
  0.8200000000E+01     0.9496855346E+02     0.4084556891E+04     0.6027256422E+03
  0.8200000000E+01     0.9559748428E+02     0.4084556792E+04     0.6027168659E+03
  0.8200000000E+01     0.9622641509E+02     0.4084556707E+04     0.6027092910E+03
  0.8200000000E+01     0.9685534591E+02     0.4084556636E+04     0.6027029211E+03
  0.8200000000E+01     0.9748427673E+02     0.4084556578E+04     0.6026977594E+03
  0.8200000000E+01     0.9811320755E+02     0.4084556533E+04     0.6026938088E+03
  0.8200000000E+01     0.9874213836E+02     0.4084556503E+04     0.6026910716E+03
  0.8200000000E+01     0.9937106918E+02     0.4084556486E+04     0.6026895499E+03
  0.8200000000E+01     0.1000000000E+03     0.4084556482E+04     0.6026892453E+03

  0.8300000000E+01     0.0000000000E+00     0.4059469677E+04     0.6136825914E+03
  0.8300000000E+01     0.6289308176E+00     0.4059469672E+04     0.6136815391E+03
  0.8300000000E+01     0.1257861635E+01     0.4059469651E+04     0.6136764820E+03
  0.8300000000E+01     0.1886792453E+01     0.4059469611E+04     0.6136676139E+03
  0.8300000000E+01     0.2515723270E+01     0.4059469555E+04     0.6136551175E+03
  0.8300000000E+01     0.3144654088E+01     0.4059469480E+04     0.6136391657E+03
  0.8300000000E+01     0.3773584906E+01     0.4059469389E+04     0.6136199224E+03
  0.8300000000E+01     0.4402515723E+01     0.4059469280E+04     0.6135975428E+03
  0.8300000000E+01     0.5031446541E+01     0.4059469155E+04     0.6135721744E+03
  0.8300000000E+01     0.5660377358E+01     0.4059469012E+04     0.6135439572E+03
  0.8300000000E+01     0.6289308176E+01     0.4059468852E+04     0.6135130245E+03
  0.8300000000E+01     0.6918238994E+01     0.4059468676E+04     0.6134795030E+03
  0.8300000000E+01     0.7547169811E+01     0.4059468482E+04     0.6134435135E+03
  0.8300000000E+01     0.8176100629E+01     0.4059468273E+04     0.6134051713E+03
  0.8300000000E+01     0.8805031447E+01     0.4059468046E+04     0.6133645862E+03
  0.8300000000E+01     0.9433962264E+01     0.4059467804E+04     0.6133218633E+03
  0.8300000000E+01     0.1006289308E+02     0.4059467546E+04     0.6132771027E+03
  0.8300000000E+01     0.1069182390E+02     0.4059467272E+04     0.6132304006E+03
  0.8300000000E+01     0.1132075472E+02     0.4059466982E+04     0.6131818486E+03
  0.8300000000E+01     0.1194968553E+02     0.4059466676E+04     0.6131315347E+03
  0.8300000000E+01     0.1257861635E+02     0.4059466356E+04     0.6130795431E+03
  0.8300000000E+01     0.1320754717E+02     0.4059466020E+04     0.6130259545E+03
  0.8300000000E+01     0.1383647799E+02     0.4059465669E+04     0.6129708464E+03
  0.8300000000E+01     0.1446540881E+02     0.4059465304E+04     0.6129142931E+03
  0.8300000000E+01     0.1509433962E+02     0.4059464924E+04     0.6128563661E+03
  0.8300000000E+01     0.1572327044E+02     0.4059464530E+04     0.6127971338E+03
  0.8300000000E+01     0.1635220126E+02     0.4059464123E+04     0.6127366623E+03
  0.8300000000E+01     0.1698113208E+02     0.4059463701E+04     0.6126750149E+03
  0.8300000000E+01     0.1761006289E+02     0.4059463266E+04     0.6126122526E+03
  0.8300000000E+01     0.1823899371E+02     0.4059462818E+04     0.6125484343E+03
  0.8300000000E+01     0.1886792453E+02     0.4059462357E+04     0.6124836163E+03
  0.8300000000E+01     0.1949685535E+02     0.4059461883E+04     0.6124178533E+03
  0.8300000000E+01     0.2012578616E+02     0.4059461396E+04     0.6123511978E+03
  0.8300000000E+01     0.2075471698E+02     0.4059460898E+04     0.6122837005E+03
  0.8300000000E+01     0.2138364780E+02     0.4059460387E+04     0.6122154103E+03
  0.8300000000E+01     0.2201257862E+02     0.4059459865E+04     0.6121463743E+03
  0.8300000000E+01     0.2264150943E+02     0.4059459332E+04     0.6120766381E+03
  0.8300000000E+01     0.2327044025E+02     0.4059458787E+04     0.6120062458E+03
  0.8300000000E+01     0.2389937107E+02     0.4059458231E+04     0.6119352399E+03
  0.8300000000E+01     0.2452830189E+02     0.4059457665E+04     0.6118636615E+03
  0.8300000000E+01     0.2515723270E+02     0.4059457089E+04     0.6117915505E+03
  0.8300000000E+01     0.2578616352E+02     0.4059456503E+04     0.6117189454E+03
  0.8300000000E+01     0.2641509434E+02     0.4059455907E+04     0.6116458834E+03
  0.8300000000E+01     0.2704402516E+02     0.4059455301E+04     0.6115724006E+03
  0.8300000000E+01     0.2767295597E+02     0.4059454687E+04     0.6114985321E+03
  0.8300000000E+01     0.2830188679E+02     0.4059454063E+04     0.6114243118E+03
  0.8300000000E+01     0.2893081761E+02     0.4059453431E+04     0.6113497724E+03
  0.8300000000E+01     0.2955974843E+02     0.4059452791E+04     0.6112749460E+03
  0.8300000000E+01     0.3018867925E+02     0.4059452143E+04     0.6111998636E+03
  0.8300000000E+01     0.3081761006E+02     0.4059451487E+04     0.6111245550E+03
  0.8300000000E+01     0.3144654088E+02     0.4059450824E+04     0.6110490496E+03
  0.8300000000E+01     0.3207547170E+02     0.4059450154E+04     0.6109733758E+03
  0.8300000000E+01     0.3270440252E+02     0.4059449477E+04     0.6108975611E+03
  0.8300000000E+01     0.3333333333E+02     0.4059448793E+04     0.6108216323E+03
  0.8300000000E+01     0.3396226415E+02     0.4059448103E+04     0.6107456155E+03
  0.8300000000E+01     0.3459119497E+02     0.4059447408E+04     0.6106695363E+03
  0.8300000000E+01     0.3522012579E+02     0.4059446706E+04     0.6105934192E+03
  0.8300000000E+01     0.3584905660E+02     0.4059446000E+04     0.6105172885E+03
  0.8300000000E+01     0.3647798742E+02     0.4059445288E+04     0.6104411675E+03
  0.8300000000E+01     0.3710691824E+02     0.4059444572E+04     0.6103650794E+03
  0.8300000000E+01     0.3773584906E+02     0.4059443851E+04     0.6102890463E+03
  0.8300000000E+01     0.3836477987E+02     0.4059443126E+04     0.6102130903E+03
  0.8300000000E+01     0.3899371069E+02     0.4059442398E+04     0.6101372324E+03
  0.8300000000E+01     0.3962264151E+02     0.4059441665E+04     0.6100614937E+03
  0.8300000000E+01     0.4025157233E+02     0.4059440930E+04     0.6099858945E+03
  0.8300000000E+01     0.4088050314E+02     0.4059440192E+04     0.6099104546E+03
  0.8300000000E+01     0.4150943396E+02     0.4059439450E+04     0.6098351936E+03
  0.8300000000E+01     0.4213836478E+02     0.4059438707E+04     0.6097601306E+03
  0.8300000000E+01     0.4276729560E+02     0.4059437962E+04     0.6096852842E+03
  0.8300000000E+01     0.4339622642E+02     0.4059437214E+04     0.6096106727E+03
  0.8300000000E+01     0.4402515723E+02     0.4059436466E+04     0.6095363142E+03
  0.8300000000E+01     0.4465408805E+02     0.4059435716E+04     0.6094622261E+03
  0.8300000000E+01     0.4528301887E+02     0.4059434965E+04     0.6093884259E+03
  0.8300000000E+01     0.4591194969E+02     0.4059434213E+04     0.6093149304E+03
  0.8300000000E+01     0.4654088050E+02     0.4059433461E+04     0.6092417565E+03
  0.8300000000E+01     0.4716981132E+02     0.4059432709E+04     0.6091689203E+03
  0.8300000000E+01     0.4779874214E+02     0.4059431957E+04     0.6090964381E+03
  0.8300000000E+01     0.4842767296E+02     0.4059431206E+04     0.6090243258E+03
  0.8300000000E+01     0.4905660377E+02     0.4059430456E+04     0.6089525989E+03
  0.8300000000E+01     0.4968553459E+02     0.4059429706E+04     0.6088812729E+03
  0.8300000000E+01     0.5031446541E+02     0.4059428958E+04     0.6088103629E+03
  0.8300000000E+01     0.5094339623E+02     0.4059428212E+04     0.6087398838E+03
  0.8300000000E+01     0.5157232704E+02     0.4059427467E+04     0.6086698504E+03
  0.8300000000E+01     0.5220125786E+02     0.4059426724E+04     0.6086002774E+03
  0.8300000000E+01     0.5283018868E+02     0.4059425984E+04     0.6085311789E+03
  0.8300000000E+01     0.5345911950E+02     0.4059425247E+04     0.6084625693E+03
  0.8300000000E+01     0.5408805031E+02     0.4059424512E+04     0.6083944626E+03
  0.8300000000E+01     0.5471698113E+02     0.4059423781E+04     0.6083268727E+03
  0.8300000000E+01     0.5534591195E+02     0.4059423053E+04     0.6082598134E+03
  0.8300000000E+01     0.5597484277E+02     0.4059422328E+04     0.6081932981E+03
  0.8300000000E+01     0.5660377358E+02     0.4059421608E+04     0.6081273404E+03
  0.8300000000E+01     0.5723270440E+02     0.4059420892E+04     0.6080619537E+03
  0.8300000000E+01     0.5786163522E+02     0.4059420180E+04     0.6079971512E+03
  0.8300000000E+01     0.5849056604E+02     0.4059419473E+04     0.6079329459E+03
  0.8300000000E+01     0.5911949686E+02     0.4059418771E+04     0.6078693509E+03
  0.8300000000E+01     0.5974842767E+02     0.4059418074E+04     0.6078063792E+03
  0.8300000000E+01     0.6037735849E+02     0.4059417383E+04     0.6077440434E+03
  0.8300000000E+01     0.6100628931E+02     0.4059416697E+04     0.6076823565E+03
  0.8300000000E+01     0.6163522013E+02     0.4059416017E+04     0.6076213309E+03
  0.8300000000E+01     0.6226415094E+02     0.4059415344E+04     0.6075609793E+03
  0.8300000000E+01     0.6289308176E+02     0.4059414676E+04     0.6075013141E+03
  0.8300000000E+01     0.6352201258E+02     0.4059414016E+04     0.6074423478E+03
  0.8300000000E+01     0.6415094340E+02     0.4059413362E+04     0.6073840927E+03
  0.8300000000E+01     0.6477987421E+02     0.4059412715E+04     0.6073265612E+03
  0.8300000000E+01     0.6540880503E+02     0.4059412075E+04     0.6072697653E+03
  0.8300000000E+01     0.6603773585E+02     0.4059411443E+04     0.6072137173E+03
  0.8300000000E+01     0.6666666667E+02     0.4059410819E+04     0.6071584293E+03
  0.8300000000E+01     0.6729559748E+02     0.4059410202E+04     0.6071039133E+03
  0.8300000000E+01     0.6792452830E+02     0.4059409594E+04     0.6070501812E+03
  0.8300000000E+01     0.6855345912E+02     0.4059408994E+04     0.6069972451E+03
  0.8300000000E+01     0.6918238994E+02     0.4059408402E+04     0.6069451168E+03
  0.8300000000E+01     0.6981132075E+02     0.4059407819E+04     0.6068938081E+03
  0.8300000000E+01     0.7044025157E+02     0.4059407245E+04     0.6068433307E+03
  0.8300000000E+01     0.7106918239E+02     0.4059406680E+04     0.6067936964E+03
  0.8300000000E+01     0.7169811321E+02     0.4059406124E+04     0.6067449168E+03
  0.8300000000E+01     0.7232704403E+02     0.4059405578E+04     0.6066970035E+03
  0.8300000000E+01     0.7295597484E+02     0.4059405042E+04     0.6066499680E+03
  0.8300000000E+01     0.7358490566E+02     0.4059404515E+04     0.6066038218E+03
  0.8300000000E+01     0.7421383648E+02     0.4059403998E+04     0.6065585762E+03
  0.8300000000E+01     0.7484276730E+02     0.4059403492E+04     0.6065142425E+03
  0.8300000000E+01     0.7547169811E+02     0.4059402996E+04     0.6064708321E+03
  0.8300000000E+01     0.7610062893E+02     0.4059402510E+04     0.6064283560E+03
  0.8300000000E+01     0.7672955975E+02     0.4059402035E+04     0.6063868253E+03
  0.8300000000E+01     0.7735849057E+02     0.4059401571E+04     0.6063462510E+03
  0.8300000000E+01     0.7798742138E+02     0.4059401118E+04     0.6063066440E+03
  0.8300000000E+01     0.7861635220E+02     0.4059400675E+04     0.6062680150E+03
  0.8300000000E+01     0.7924528302E+02     0.4059400245E+04     0.6062303748E+03
  0.8300000000E+01     0.7987421384E+02     0.4059399825E+04     0.6061937338E+03
  0.8300000000E+01     0.8050314465E+02     0.4059399417E+04     0.6061581025E+03
  0.8300000000E+01     0.8113207547E+02     0.4059399021E+04     0.6061234912E+03
  0.8300000000E+01     0.8176100629E+02     0.4059398637E+04     0.6060899100E+03
  0.8300000000E+01     0.8238993711E+02     0.4059398264E+04     0.6060573690E+03
  0.8300000000E+01     0.8301886792E+02     0.4059397904E+04     0.6060258778E+03
  0.8300000000E+01     0.8364779874E+02     0.4059397556E+04     0.6059954463E+03
  0.8300000000E+01     0.8427672956E+02     0.4059397220E+04     0.6059660839E+03
  0.8300000000E+01     0.8490566038E+02     0.4059396897E+04     0.6059377999E+03
  0.8300000000E+01     0.8553459119E+02     0.4059396586E+04     0.6059106033E+03
  0.8300000000E+01     0.8616352201E+02     0.4059396287E+04     0.6058845031E+03
  0.8300000000E+01     0.8679245283E+02     0.4059396002E+04     0.6058595078E+03
  0.8300000000E+01     0.8742138365E+02     0.4059395729E+04     0.6058356260E+03
  0.8300000000E+01     0.8805031447E+02     0.4059395469E+04     0.6058128658E+03
  0.8300000000E+01     0.8867924528E+02     0.4059395222E+04     0.6057912350E+03
  0.8300000000E+01     0.8930817610E+02     0.4059394988E+04     0.6057707414E+03
  0.8300000000E+01     0.8993710692E+02     0.4059394768E+04     0.6057513923E+03
  0.8300000000E+01     0.9056603774E+02     0.4059394560E+04     0.6057331947E+03
  0.8300000000E+01     0.9119496855E+02     0.4059394366E+04     0.6057161555E+03
  0.8300000000E+01     0.9182389937E+02     0.4059394185E+04     0.6057002810E+03
  0.8300000000E+01     0.9245283019E+02     0.4059394018E+04     0.6056855775E+03
  0.8300000000E+01     0.9308176101E+02     0.4059393864E+04     0.6056720507E+03
  0.8300000000E+01     0.9371069182E+02     0.4059393723E+04     0.6056597061E+03
  0.8300000000E+01     0.9433962264E+02     0.4059393596E+04     0.6056485487E+03
  0.8300000000E+01     0.9496855346E+02     0.4059393483E+04     0.6056385833E+03
  0.8300000000E+01     0.9559748428E+02     0.4059393384E+04     0.6056298144E+03
  0.8300000000E+01     0.9622641509E+02     0.4059393298E+04     0.6056222458E+03
  0.8300000000E+01     0.9685534591E+02     0.4059393225E+04     0.6056158811E+03
  0.8300000000E+01     0.9748427673E+02     0.4059393167E+04     0.6056107237E+03
  0.8300000000E+01     0.9811320755E+02     0.4059393122E+04     0.6056067764E+03
  0.8300000000E+01     0.9874213836E+02     0.4059393091E+04     0.6056040414E+03
  0.8300000000E+01     0.9937106918E+02     0.4059393074E+04     0.6056025210E+03
  0.8300000000E+01     0.1000000000E+03     0.4059393070E+04     0.6056022167E+03

  0.8400000000E+01     0.0000000000E+00     0.4034355641E+04     0.6165652889E+03
  0.8400000000E+01     0.6289308176E+00     0.4034355636E+04     0.6165642374E+03
  0.8400000000E+01     0.1257861635E+01     0.4034355614E+04     0.6165591846E+03
  0.8400000000E+01     0.1886792453E+01     0.4034355575E+04     0.6165503239E+03
  0.8400000000E+01     0.2515723270E+01     0.4034355517E+04     0.6165378379E+03
  0.8400000000E+01     0.3144654088E+01     0.4034355442E+04     0.6165218995E+03
  0.8400000000E+01     0.3773584906E+01     0.4034355350E+04     0.6165026722E+03
  0.8400000000E+01     0.4402515723E+01     0.4034355240E+04     0.6164803114E+03
  0.8400000000E+01     0.5031446541E+01     0.4034355113E+04     0.6164549641E+03
  0.8400000000E+01     0.5660377358E+01     0.4034354969E+04     0.6164267705E+03
  0.8400000000E+01     0.6289308176E+01     0.4034354808E+04     0.6163958636E+03
  0.8400000000E+01     0.6918238994E+01     0.4034354629E+04     0.6163623701E+03
  0.8400000000E+01     0.7547169811E+01     0.4034354434E+04     0.6163264107E+03
  0.8400000000E+01     0.8176100629E+01     0.4034354222E+04     0.6162881005E+03
  0.8400000000E+01     0.8805031447E+01     0.4034353994E+04     0.6162475493E+03
  0.8400000000E+01     0.9433962264E+01     0.4034353749E+04     0.6162048620E+03
  0.8400000000E+01     0.1006289308E+02     0.4034353488E+04     0.6161601389E+03
  0.8400000000E+01     0.1069182390E+02     0.4034353211E+04     0.6161134757E+03
  0.8400000000E+01     0.1132075472E+02     0.4034352919E+04     0.6160649642E+03
  0.8400000000E+01     0.1194968553E+02     0.4034352610E+04     0.6160146923E+03
  0.8400000000E+01     0.1257861635E+02     0.4034352286E+04     0.6159627441E+03
  0.8400000000E+01     0.1320754717E+02     0.4034351947E+04     0.6159092002E+03
  0.8400000000E+01     0.1383647799E+02     0.4034351593E+04     0.6158541381E+03
  0.8400000000E+01     0.1446540881E+02     0.4034351224E+04     0.6157976320E+03
  0.8400000000E+01     0.1509433962E+02     0.4034350841E+04     0.6157397533E+03
  0.8400000000E+01     0.1572327044E+02     0.4034350443E+04     0.6156805704E+03
  0.8400000000E+01     0.1635220126E+02     0.4034350031E+04     0.6156201493E+03
  0.8400000000E+01     0.1698113208E+02     0.4034349605E+04     0.6155585533E+03
  0.8400000000E+01     0.1761006289E+02     0.4034349166E+04     0.6154958434E+03
  0.8400000000E+01     0.1823899371E+02     0.4034348713E+04     0.6154320782E+03
  0.8400000000E+01     0.1886792453E+02     0.4034348247E+04     0.6153673143E+03
  0.8400000000E+01     0.1949685535E+02     0.4034347768E+04     0.6153016062E+03
  0.8400000000E+01     0.2012578616E+02     0.4034347277E+04     0.6152350062E+03
  0.8400000000E+01     0.2075471698E+02     0.4034346773E+04     0.6151675652E+03
  0.8400000000E+01     0.2138364780E+02     0.4034346258E+04     0.6150993318E+03
  0.8400000000E+01     0.2201257862E+02     0.4034345730E+04     0.6150303533E+03
  0.8400000000E+01     0.2264150943E+02     0.4034345191E+04     0.6149606753E+03
  0.8400000000E+01     0.2327044025E+02     0.4034344641E+04     0.6148903416E+03
  0.8400000000E+01     0.2389937107E+02     0.4034344080E+04     0.6148193948E+03
  0.8400000000E+01     0.2452830189E+02     0.4034343508E+04     0.6147478761E+03
  0.8400000000E+01     0.2515723270E+02     0.4034342926E+04     0.6146758252E+03
  0.8400000000E+01     0.2578616352E+02     0.4034342334E+04     0.6146032805E+03
  0.8400000000E+01     0.2641509434E+02     0.4034341732E+04     0.6145302793E+03
  0.8400000000E+01     0.2704402516E+02     0.4034341121E+04     0.6144568578E+03
  0.8400000000E+01     0.2767295597E+02     0.4034340500E+04     0.6143830508E+03
  0.8400000000E+01     0.2830188679E+02     0.4034339870E+04     0.6143088922E+03
  0.8400000000E+01     0.2893081761E+02     0.4034339232E+04     0.6142344149E+03
  0.8400000000E+01     0.2955974843E+02     0.4034338585E+04     0.6141596508E+03
  0.8400000000E+01     0.3018867925E+02     0.4034337930E+04     0.6140846308E+03
  0.8400000000E+01     0.3081761006E+02     0.4034337268E+04     0.6140093850E+03
  0.8400000000E+01     0.3144654088E+02     0.4034336598E+04     0.6139339424E+03
  0.8400000000E+01     0.3207547170E+02     0.4034335921E+04     0.6138583316E+03
  0.8400000000E+01     0.3270440252E+02     0.4034335237E+04     0.6137825799E+03
  0.8400000000E+01     0.3333333333E+02     0.4034334547E+04     0.6137067143E+03
  0.8400000000E+01     0.3396226415E+02     0.4034333850E+04     0.6136307608E+03
  0.8400000000E+01     0.3459119497E+02     0.4034333147E+04     0.6135547448E+03
  0.8400000000E+01     0.3522012579E+02     0.4034332439E+04     0.6134786911E+03
  0.8400000000E+01     0.3584905660E+02     0.4034331725E+04     0.6134026237E+03
  0.8400000000E+01     0.3647798742E+02     0.4034331006E+04     0.6133265661E+03
  0.8400000000E+01     0.3710691824E+02     0.4034330283E+04     0.6132505412E+03
  0.8400000000E+01     0.3773584906E+02     0.4034329555E+04     0.6131745714E+03
  0.8400000000E+01     0.3836477987E+02     0.4034328823E+04     0.6130986785E+03
  0.8400000000E+01     0.3899371069E+02     0.4034328087E+04     0.6130228837E+03
  0.8400000000E+01     0.3962264151E+02     0.4034327347E+04     0.6129472080E+03
  0.8400000000E+01     0.4025157233E+02     0.4034326604E+04     0.6128716716E+03
  0.8400000000E+01     0.4088050314E+02     0.4034325858E+04     0.6127962945E+03
  0.8400000000E+01     0.4150943396E+02     0.4034325110E+04     0.6127210960E+03
  0.8400000000E+01     0.4213836478E+02     0.4034324359E+04     0.6126460954E+03
  0.8400000000E+01     0.4276729560E+02     0.4034323606E+04     0.6125713112E+03
  0.8400000000E+01     0.4339622642E+02     0.4034322851E+04     0.6124967618E+03
  0.8400000000E+01     0.4402515723E+02     0.4034322095E+04     0.6124224650E+03
  0.8400000000E+01     0.4465408805E+02     0.4034321337E+04     0.6123484386E+03
  0.8400000000E+01     0.4528301887E+02     0.4034320579E+04     0.6122746997E+03
  0.8400000000E+01     0.4591194969E+02     0.4034319819E+04     0.6122012653E+03
  0.8400000000E+01     0.4654088050E+02     0.4034319060E+04     0.6121281521E+03
  0.8400000000E+01     0.4716981132E+02     0.4034318300E+04     0.6120553765E+03
  0.8400000000E+01     0.4779874214E+02     0.4034317541E+04     0.6119829545E+03
  0.8400000000E+01     0.4842767296E+02     0.4034316782E+04     0.6119109021E+03
  0.8400000000E+01     0.4905660377E+02     0.4034316024E+04     0.6118392348E+03
  0.8400000000E+01     0.4968553459E+02     0.4034315267E+04     0.6117679680E+03
  0.8400000000E+01     0.5031446541E+02     0.4034314511E+04     0.6116971169E+03
  0.8400000000E+01     0.5094339623E+02     0.4034313757E+04     0.6116266964E+03
  0.8400000000E+01     0.5157232704E+02     0.4034313005E+04     0.6115567212E+03
  0.8400000000E+01     0.5220125786E+02     0.4034312255E+04     0.6114872059E+03
  0.8400000000E+01     0.5283018868E+02     0.4034311507E+04     0.6114181649E+03
  0.8400000000E+01     0.5345911950E+02     0.4034310762E+04     0.6113496123E+03
  0.8400000000E+01     0.5408805031E+02     0.4034310020E+04     0.6112815622E+03
  0.8400000000E+01     0.5471698113E+02     0.4034309281E+04     0.6112140284E+03
  0.8400000000E+01     0.5534591195E+02     0.4034308546E+04     0.6111470247E+03
  0.8400000000E+01     0.5597484277E+02     0.4034307815E+04     0.6110805647E+03
  0.8400000000E+01     0.5660377358E+02     0.4034307087E+04     0.6110146618E+03
  0.8400000000E+01     0.5723270440E+02     0.4034306364E+04     0.6109493294E+03
  0.8400000000E+01     0.5786163522E+02     0.4034305645E+04     0.6108845806E+03
