# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.2000000000E+00     0.1006289308E+02     0.7213088828E+03     0.3001243326E+03
  0.2000000000E+00     0.1069182390E+02     0.7207379986E+03     0.3001241336E+03
  0.2000000000E+00     0.1132075472E+02     0.7201414494E+03     0.3001239259E+03
  0.2000000000E+00     0.1194968553E+02     0.7195201345E+03     0.3001237098E+03
  0.2000000000E+00     0.1257861635E+02     0.7188749264E+03     0.3001234856E+03
  0.2000000000E+00     0.1320754717E+02     0.7182066714E+03     0.3001232537E+03
  0.2000000000E+00     0.1383647799E+02     0.7175161907E+03     0.3001230142E+03
  0.2000000000E+00     0.1446540881E+02     0.7168042813E+03     0.3001227676E+03
  0.2000000000E+00     0.1509433962E+02     0.7160717170E+03     0.3001225140E+03
  0.2000000000E+00     0.1572327044E+02     0.7153192487E+03     0.3001222538E+03
  0.2000000000E+00     0.1635220126E+02     0.7145476057E+03     0.3001219873E+03
  0.2000000000E+00     0.1698113208E+02     0.7137574962E+03     0.3001217146E+03
  0.2000000000E+00     0.1761006289E+02     0.7129496080E+03     0.3001214361E+03
  0.2000000000E+00     0.1823899371E+02     0.7121246094E+03     0.3001211519E+03
  0.2000000000E+00     0.1886792453E+02     0.7112831495E+03     0.3001208624E+03
  0.2000000000E+00     0.1949685535E+02     0.7104258594E+03     0.3001205677E+03
  0.2000000000E+00     0.2012578616E+02     0.7095533522E+03     0.3001202681E+03
  0.2000000000E+00     0.2075471698E+02     0.7086662239E+03     0.3001199637E+03
  0.2000000000E+00     0.2138364780E+02     0.7077650542E+03     0.3001196548E+03
  0.2000000000E+00     0.2201257862E+02     0.7068504067E+03     0.3001193416E+03
  0.2000000000E+00     0.2264150943E+02     0.7059228294E+03     0.3001190242E+03
  0.2000000000E+00     0.2327044025E+02     0.7049828558E+03     0.3001187029E+03
  0.2000000000E+00     0.2389937107E+02     0.7040310046E+03     0.3001183779E+03
  0.2000000000E+00     0.2452830189E+02     0.7030677809E+03     0.3001180492E+03
  0.2000000000E+00     0.2515723270E+02     0.7020936763E+03     0.3001177172E+03
  0.2000000000E+00     0.2578616352E+02     0.7011091692E+03     0.3001173819E+03
  0.2000000000E+00     0.2641509434E+02     0.7001147257E+03     0.3001170436E+03
  0.2000000000E+00     0.2704402516E+02     0.6991107999E+03     0.3001167023E+03
  0.2000000000E+00     0.2767295597E+02     0.6980978340E+03     0.3001163583E+03
  0.2000000000E+00     0.2830188679E+02     0.6970762591E+03     0.3001160116E+03
  0.2000000000E+00     0.2893081761E+02     0.6960464954E+03     0.3001156625E+03
  0.2000000000E+00     0.2955974843E+02     0.6950089525E+03     0.3001153111E+03
  0.2000000000E+00     0.3018867925E+02     0.6939640301E+03     0.3001149574E+03
  0.2000000000E+00     0.3081761006E+02     0.6929121180E+03     0.3001146017E+03
  0.2000000000E+00     0.3144654088E+02     0.6918535966E+03     0.3001142441E+03
  0.2000000000E+00     0.3207547170E+02     0.6907888374E+03     0.3001138847E+03
  0.2000000000E+00     0.3270440252E+02     0.6897182031E+03     0.3001135236E+03
  0.2000000000E+00     0.3333333333E+02     0.6886420480E+03     0.3001131609E+03
  0.2000000000E+00     0.3396226415E+02     0.6875607184E+03     0.3001127968E+03
  0.2000000000E+00     0.3459119497E+02     0.6864745528E+03     0.3001124314E+03
  0.2000000000E+00     0.3522012579E+02     0.6853838822E+03     0.3001120648E+03
  0.2000000000E+00     0.3584905660E+02     0.6842890305E+03     0.3001116970E+03
  0.2000000000E+00     0.3647798742E+02     0.6831903149E+03     0.3001113282E+03
  0.2000000000E+00     0.3710691824E+02     0.6820880457E+03     0.3001109586E+03
  0.2000000000E+00     0.3773584906E+02     0.6809825272E+03     0.3001105881E+03
  0.2000000000E+00     0.3836477987E+02     0.6798740574E+03     0.3001102170E+03
  0.2000000000E+00     0.3899371069E+02     0.6787629288E+03     0.3001098452E+03
  0.2000000000E+00     0.3962264151E+02     0.6776494282E+03     0.3001094730E+03
  0.2000000000E+00     0.4025157233E+02     0.6765338372E+03     0.3001091003E+03
  0.2000000000E+00     0.4088050314E+02     0.6754164325E+03     0.3001087273E+03
  0.2000000000E+00     0.4150943396E+02     0.6742974860E+03     0.3001083540E+03
  0.2000000000E+00     0.4213836478E+02     0.6731772651E+03     0.3001079806E+03
  0.2000000000E+00     0.4276729560E+02     0.6720560328E+03     0.3001076072E+03
  0.2000000000E+00     0.4339622642E+02     0.6709340483E+03     0.3001072337E+03
  0.2000000000E+00     0.4402515723E+02     0.6698115668E+03     0.3001068604E+03
  0.2000000000E+00     0.4465408805E+02     0.6686888400E+03     0.3001064872E+03
  0.2000000000E+00     0.4528301887E+02     0.6675661163E+03     0.3001061143E+03
  0.2000000000E+00     0.4591194969E+02     0.6664436410E+03     0.3001057417E+03
  0.2000000000E+00     0.4654088050E+02     0.6653216564E+03     0.3001053695E+03
  0.2000000000E+00     0.4716981132E+02     0.6642004021E+03     0.3001049978E+03
  0.2000000000E+00     0.4779874214E+02     0.6630801153E+03     0.3001046267E+03
  0.2000000000E+00     0.4842767296E+02     0.6619610310E+03     0.3001042562E+03
  0.2000000000E+00     0.4905660377E+02     0.6608433820E+03     0.3001038864E+03
  0.2000000000E+00     0.4968553459E+02     0.6597273992E+03     0.3001035174E+03
  0.2000000000E+00     0.5031446541E+02     0.6586133122E+03     0.3001031492E+03
  0.2000000000E+00     0.5094339623E+02     0.6575013489E+03     0.3001027819E+03
  0.2000000000E+00     0.5157232704E+02     0.6563917361E+03     0.3001024157E+03
  0.2000000000E+00     0.5220125786E+02     0.6552846994E+03     0.3001020505E+03
  0.2000000000E+00     0.5283018868E+02     0.6541804638E+03     0.3001016864E+03
  0.2000000000E+00     0.5345911950E+02     0.6530792536E+03     0.3001013236E+03
  0.2000000000E+00     0.5408805031E+02     0.6519812926E+03     0.3001009620E+03
  0.2000000000E+00     0.5471698113E+02     0.6508868047E+03     0.3001006017E+03
  0.2000000000E+00     0.5534591195E+02     0.6497960134E+03     0.3001002429E+03
  0.2000000000E+00     0.5597484277E+02     0.6487091426E+03     0.3000998855E+03
  0.2000000000E+00     0.5660377358E+02     0.6476264166E+03     0.3000995296E+03
  0.2000000000E+00     0.5723270440E+02     0.6465480603E+03     0.3000991754E+03
  0.2000000000E+00     0.5786163522E+02     0.6454742992E+03     0.3000988228E+03
  0.2000000000E+00     0.5849056604E+02     0.6444053600E+03     0.3000984720E+03
  0.2000000000E+00     0.5911949686E+02     0.6433414705E+03     0.3000981230E+03
  0.2000000000E+00     0.5974842767E+02     0.6422828601E+03     0.3000977759E+03
  0.2000000000E+00     0.6037735849E+02     0.6412297595E+03     0.3000974307E+03
  0.2000000000E+00     0.6100628931E+02     0.6401824013E+03     0.3000970876E+03
  0.2000000000E+00     0.6163522013E+02     0.6391410203E+03     0.3000967465E+03
  0.2000000000E+00     0.6226415094E+02     0.6381058534E+03     0.3000964076E+03
  0.2000000000E+00     0.6289308176E+02     0.6370771397E+03     0.3000960710E+03
  0.2000000000E+00     0.6352201258E+02     0.6360551212E+03     0.3000957367E+03
  0.2000000000E+00     0.6415094340E+02     0.6350400428E+03     0.3000954047E+03
  0.2000000000E+00     0.6477987421E+02     0.6340321522E+03     0.3000950752E+03
  0.2000000000E+00     0.6540880503E+02     0.6330317006E+03     0.3000947483E+03
  0.2000000000E+00     0.6603773585E+02     0.6320389424E+03     0.3000944239E+03
  0.2000000000E+00     0.6666666667E+02     0.6310541361E+03     0.3000941023E+03
  0.2000000000E+00     0.6729559748E+02     0.6300775438E+03     0.3000937834E+03
  0.2000000000E+00     0.6792452830E+02     0.6291094318E+03     0.3000934674E+03
  0.2000000000E+00     0.6855345912E+02     0.6281500708E+03     0.3000931543E+03
  0.2000000000E+00     0.6918238994E+02     0.6271997362E+03     0.3000928442E+03
  0.2000000000E+00     0.6981132075E+02     0.6262587079E+03     0.3000925373E+03
  0.2000000000E+00     0.7044025157E+02     0.6253272711E+03     0.3000922335E+03
  0.2000000000E+00     0.7106918239E+02     0.6244057162E+03     0.3000919330E+03
  0.2000000000E+00     0.7169811321E+02     0.6234943391E+03     0.3000916358E+03
  0.2000000000E+00     0.7232704403E+02     0.6225934414E+03     0.3000913422E+03
  0.2000000000E+00     0.7295597484E+02     0.6217033308E+03     0.3000910521E+03
  0.2000000000E+00     0.7358490566E+02     0.6208243210E+03     0.3000907656E+03
  0.2000000000E+00     0.7421383648E+02     0.6199567323E+03     0.3000904829E+03
  0.2000000000E+00     0.7484276730E+02     0.6191008918E+03     0.3000902040E+03
  0.2000000000E+00     0.7547169811E+02     0.6182571334E+03     0.3000899291E+03
  0.2000000000E+00     0.7610062893E+02     0.6174257981E+03     0.3000896583E+03
  0.2000000000E+00     0.7672955975E+02     0.6166072346E+03     0.3000893916E+03
  0.2000000000E+00     0.7735849057E+02     0.6158017992E+03     0.3000891292E+03
  0.2000000000E+00     0.7798742138E+02     0.6150098562E+03     0.3000888712E+03
  0.2000000000E+00     0.7861635220E+02     0.6142317780E+03     0.3000886177E+03
  0.2000000000E+00     0.7924528302E+02     0.6134679455E+03     0.3000883689E+03
  0.2000000000E+00     0.7987421384E+02     0.6127187485E+03     0.3000881248E+03
  0.2000000000E+00     0.8050314465E+02     0.6119845857E+03     0.3000878855E+03
  0.2000000000E+00     0.8113207547E+02     0.6112658651E+03     0.3000876513E+03
  0.2000000000E+00     0.8176100629E+02     0.6105630042E+03     0.3000874222E+03
  0.2000000000E+00     0.8238993711E+02     0.6098764304E+03     0.3000871984E+03
  0.2000000000E+00     0.8301886792E+02     0.6092065812E+03     0.3000869801E+03
  0.2000000000E+00     0.8364779874E+02     0.6085539043E+03     0.3000867672E+03
  0.2000000000E+00     0.8427672956E+02     0.6079188581E+03     0.3000865601E+03
  0.2000000000E+00     0.8490566038E+02     0.6073019122E+03     0.3000863589E+03
  0.2000000000E+00     0.8553459119E+02     0.6067035469E+03     0.3000861636E+03
  0.2000000000E+00     0.8616352201E+02     0.6061242544E+03     0.3000859746E+03
  0.2000000000E+00     0.8679245283E+02     0.6055645383E+03     0.3000857918E+03
  0.2000000000E+00     0.8742138365E+02     0.6050249146E+03     0.3000856156E+03
  0.2000000000E+00     0.8805031447E+02     0.6045059111E+03     0.3000854461E+03
  0.2000000000E+00     0.8867924528E+02     0.6040080687E+03     0.3000852834E+03
  0.2000000000E+00     0.8930817610E+02     0.6035319408E+03     0.3000851277E+03
  0.2000000000E+00     0.8993710692E+02     0.6030780941E+03     0.3000849793E+03
  0.2000000000E+00     0.9056603774E+02     0.6026471085E+03     0.3000848382E+03
  0.2000000000E+00     0.9119496855E+02     0.6022395779E+03     0.3000847048E+03
  0.2000000000E+00     0.9182389937E+02     0.6018561099E+03     0.3000845792E+03
  0.2000000000E+00     0.9245283019E+02     0.6014973264E+03     0.3000844617E+03
  0.2000000000E+00     0.9308176101E+02     0.6011638636E+03     0.3000843524E+03
  0.2000000000E+00     0.9371069182E+02     0.6008563727E+03     0.3000842515E+03
  0.2000000000E+00     0.9433962264E+02     0.6005755198E+03     0.3000841593E+03
  0.2000000000E+00     0.9496855346E+02     0.6003219862E+03     0.3000840760E+03
  0.2000000000E+00     0.9559748428E+02     0.6000964686E+03     0.3000840019E+03
  0.2000000000E+00     0.9622641509E+02     0.5998996797E+03     0.3000839372E+03
  0.2000000000E+00     0.9685534591E+02     0.5997323479E+03     0.3000838821E+03
  0.2000000000E+00     0.9748427673E+02     0.5995952179E+03     0.3000838370E+03
  0.2000000000E+00     0.9811320755E+02     0.5994890509E+03     0.3000838020E+03
  0.2000000000E+00     0.9874213836E+02     0.5994146246E+03     0.3000837774E+03
  0.2000000000E+00     0.9937106918E+02     0.5993727337E+03     0.3000837636E+03
  0.2000000000E+00     0.1000000000E+03     0.5993641896E+03     0.3000837608E+03

  0.3000000000E+00     0.0000000000E+00     0.2365264461E+04     0.3010783339E+03
  0.3000000000E+00     0.6289308176E+00     0.2365229522E+04     0.3010783107E+03
  0.3000000000E+00     0.1257861635E+01     0.2365058656E+04     0.3010781974E+03
  0.3000000000E+00     0.1886792453E+01     0.2364755589E+04     0.3010779969E+03
  0.3000000000E+00     0.2515723270E+01     0.2364323949E+04     0.3010777119E+03
  0.3000000000E+00     0.3144654088E+01     0.2363767269E+04     0.3010773450E+03
  0.3000000000E+00     0.3773584906E+01     0.2363088988E+04     0.3010768987E+03
  0.3000000000E+00     0.4402515723E+01     0.2362292460E+04     0.3010763755E+03
  0.3000000000E+00     0.5031446541E+01     0.2361380948E+04     0.3010757778E+03
  0.3000000000E+00     0.5660377358E+01     0.2360357636E+04     0.3010751079E+03
  0.3000000000E+00     0.6289308176E+01     0.2359225626E+04     0.3010743681E+03
  0.3000000000E+00     0.6918238994E+01     0.2357987942E+04     0.3010735605E+03
  0.3000000000E+00     0.7547169811E+01     0.2356647533E+04     0.3010726874E+03
  0.3000000000E+00     0.8176100629E+01     0.2355207277E+04     0.3010717507E+03
  0.3000000000E+00     0.8805031447E+01     0.2353669979E+04     0.3010707525E+03
  0.3000000000E+00     0.9433962264E+01     0.2352038377E+04     0.3010696947E+03
  0.3000000000E+00     0.1006289308E+02     0.2350315145E+04     0.3010685793E+03
  0.3000000000E+00     0.1069182390E+02     0.2348502889E+04     0.3010674080E+03
  0.3000000000E+00     0.1132075472E+02     0.2346604157E+04     0.3010661827E+03
  0.3000000000E+00     0.1194968553E+02     0.2344621436E+04     0.3010649050E+03
  0.3000000000E+00     0.1257861635E+02     0.2342557153E+04     0.3010635768E+03
  0.3000000000E+00     0.1320754717E+02     0.2340413680E+04     0.3010621996E+03
  0.3000000000E+00     0.1383647799E+02     0.2338193337E+04     0.3010607751E+03
  0.3000000000E+00     0.1446540881E+02     0.2335898387E+04     0.3010593048E+03
  0.3000000000E+00     0.1509433962E+02     0.2333531044E+04     0.3010577902E+03
  0.3000000000E+00     0.1572327044E+02     0.2331093472E+04     0.3010562329E+03
  0.3000000000E+00     0.1635220126E+02     0.2328587788E+04     0.3010546342E+03
  0.3000000000E+00     0.1698113208E+02     0.2326016060E+04     0.3010529956E+03
  0.3000000000E+00     0.1761006289E+02     0.2323380312E+04     0.3010513184E+03
  0.3000000000E+00     0.1823899371E+02     0.2320682525E+04     0.3010496040E+03
  0.3000000000E+00     0.1886792453E+02     0.2317924635E+04     0.3010478536E+03
  0.3000000000E+00     0.1949685535E+02     0.2315108541E+04     0.3010460686E+03
  0.3000000000E+00     0.2012578616E+02     0.2312236097E+04     0.3010442502E+03
  0.3000000000E+00     0.2075471698E+02     0.2309309121E+04     0.3010423995E+03
  0.3000000000E+00     0.2138364780E+02     0.2306329394E+04     0.3010405177E+03
  0.3000000000E+00     0.2201257862E+02     0.2303298660E+04     0.3010386061E+03
  0.3000000000E+00     0.2264150943E+02     0.2300218625E+04     0.3010366656E+03
  0.3000000000E+00     0.2327044025E+02     0.2297090965E+04     0.3010346974E+03
  0.3000000000E+00     0.2389937107E+02     0.2293917321E+04     0.3010327026E+03
  0.3000000000E+00     0.2452830189E+02     0.2290699301E+04     0.3010306821E+03
  0.3000000000E+00     0.2515723270E+02     0.2287438483E+04     0.3010286371E+03
  0.3000000000E+00     0.2578616352E+02     0.2284136414E+04     0.3010265684E+03
  0.3000000000E+00     0.2641509434E+02     0.2280794613E+04     0.3010244771E+03
  0.3000000000E+00     0.2704402516E+02     0.2277414570E+04     0.3010223641E+03
  0.3000000000E+00     0.2767295597E+02     0.2273997748E+04     0.3010202304E+03
  0.3000000000E+00     0.2830188679E+02     0.2270545583E+04     0.3010180767E+03
  0.3000000000E+00     0.2893081761E+02     0.2267059486E+04     0.3010159041E+03
  0.3000000000E+00     0.2955974843E+02     0.2263540843E+04     0.3010137134E+03
  0.3000000000E+00     0.3018867925E+02     0.2259991016E+04     0.3010115054E+03
  0.3000000000E+00     0.3081761006E+02     0.2256411343E+04     0.3010092809E+03
  0.3000000000E+00     0.3144654088E+02     0.2252803142E+04     0.3010070408E+03
  0.3000000000E+00     0.3207547170E+02     0.2249167708E+04     0.3010047858E+03
  0.3000000000E+00     0.3270440252E+02     0.2245506315E+04     0.3010025168E+03
  0.3000000000E+00     0.3333333333E+02     0.2241820218E+04     0.3010002344E+03
  0.3000000000E+00     0.3396226415E+02     0.2238110651E+04     0.3009979395E+03
  0.3000000000E+00     0.3459119497E+02     0.2234378832E+04     0.3009956328E+03
  0.3000000000E+00     0.3522012579E+02     0.2230625959E+04     0.3009933149E+03
  0.3000000000E+00     0.3584905660E+02     0.2226853214E+04     0.3009909867E+03
  0.3000000000E+00     0.3647798742E+02     0.2223061762E+04     0.3009886488E+03
  0.3000000000E+00     0.3710691824E+02     0.2219252752E+04     0.3009863018E+03
  0.3000000000E+00     0.3773584906E+02     0.2215427319E+04     0.3009839464E+03
  0.3000000000E+00     0.3836477987E+02     0.2211586583E+04     0.3009815834E+03
  0.3000000000E+00     0.3899371069E+02     0.2207731649E+04     0.3009792133E+03
  0.3000000000E+00     0.3962264151E+02     0.2203863610E+04     0.3009768368E+03
  0.3000000000E+00     0.4025157233E+02     0.2199983548E+04     0.3009744546E+03
  0.3000000000E+00     0.4088050314E+02     0.2196092529E+04     0.3009720671E+03
  0.3000000000E+00     0.4150943396E+02     0.2192191611E+04     0.3009696751E+03
  0.3000000000E+00     0.4213836478E+02     0.2188281841E+04     0.3009672792E+03
  0.3000000000E+00     0.4276729560E+02     0.2184364254E+04     0.3009648799E+03
