# time (ps)       Fabs (J/m^2)       E_el (J/m^2)      E_lat (J/m^2)       Delta_E (%)
        9.27000000          68.63524120          14.61144743          53.44436833      0.00844
        9.28000000          68.63524120          14.57928232          53.47671880      0.00844
        9.29000000          68.63524120          14.54716616          53.50902002      0.00844
        9.30000000          68.63524120          14.51509892          53.54127201      0.00843
        9.31000000          68.63524120          14.48308057          53.57347478      0.00843
        9.32000000          68.63524120          14.45111109          53.60562837      0.00843
        9.33000000          68.63524120          14.41919045          53.63773280      0.00843
        9.34000000          68.63524120          14.38731864          53.66978809      0.00842
        9.35000000          68.63524120          14.35549562          53.70179427      0.00842
        9.36000000          68.63524120          14.32372137          53.73375137      0.00842
        9.37000000          68.63524120          14.29199586          53.76565941      0.00842
        9.38000000          68.63524120          14.26031908          53.79751841      0.00841
        9.39000000          68.63524120          14.22869099          53.82932841      0.00841
        9.40000000          68.63524120          14.19711157          53.86108941      0.00841
        9.41000000          68.63524120          14.16558079          53.89280146      0.00840
        9.42000000          68.63524120          14.13409864          53.92446457      0.00840
        9.43000000          68.63524120          14.10266508          53.95607878      0.00840
        9.44000000          68.63524120          14.07128010          53.98764410      0.00840
        9.45000000          68.63524120          14.03994365          54.01916056      0.00839
        9.46000000          68.63524120          14.00865573          54.05062819      0.00839
        9.47000000          68.63524120          13.97741631          54.08204701      0.00839
        9.48000000          68.63524120          13.94622535          54.11341704      0.00839
        9.49000000          68.63524120          13.91508284          54.14473832      0.00838
        9.50000000          68.63524120          13.88398875          54.17601087      0.00838
        9.51000000          68.63524120          13.85294305          54.20723471      0.00838
        9.52000000          68.63524120          13.82194572          54.23840987      0.00838
        9.53000000          68.63524120          13.79099673          54.26953638      0.00837
        9.54000000          68.63524120          13.76009607          54.30061425      0.00837
        9.55000000          68.63524120          13.72924369          54.33164352      0.00837
        9.56000000          68.63524120          13.69843959          54.36262421      0.00837
        9.57000000          68.63524120          13.66768372          54.39355635      0.00836
        9.58000000          68.63524120          13.63697607          54.42443996      0.00836
        9.59000000          68.63524120          13.60631662          54.45527507      0.00836
        9.60000000          68.63524120          13.57570533          54.48606170      0.00836
        9.61000000          68.63524120          13.54514217          54.51679989      0.00835
        9.62000000          68.63524120          13.51462714          54.54748965      0.00835
        9.63000000          68.63524120          13.48416019          54.57813101      0.00835
        9.64000000          68.63524120          13.45374130          54.60872399      0.00835
        9.65000000          68.63524120          13.42337046          54.63926863      0.00834
        9.66000000          68.63524120          13.39304762          54.66976495      0.00834
        9.67000000          68.63524120          13.36277277          54.70021298      0.00834
        9.68000000          68.63524120          13.33254588          54.73061273      0.00834
        9.69000000          68.63524120          13.30236692          54.76096424      0.00833
        9.70000000          68.63524120          13.27223587          54.79126754      0.00833
        9.71000000          68.63524120          13.24215271          54.82152264      0.00833
        9.72000000          68.63524120          13.21211740          54.85172958      0.00833
        9.73000000          68.63524120          13.18212992          54.88188839      0.00832
        9.74000000          68.63524120          13.15219025          54.91199907      0.00832
        9.75000000          68.63524120          13.12229835          54.94206168      0.00832
        9.76000000          68.63524120          13.09245421          54.97207622      0.00832
        9.77000000          68.63524120          13.06265780          55.00204273      0.00831
        9.78000000          68.63524120          13.03290908          55.03196123      0.00831
        9.79000000          68.63524120          13.00320804          55.06183175      0.00831
        9.80000000          68.63524120          12.97355465          55.09165432      0.00831
        9.81000000          68.63524120          12.94394888          55.12142895      0.00830
        9.82000000          68.63524120          12.91439070          55.15115569      0.00830
        9.83000000          68.63524120          12.88488010          55.18083455      0.00830
        9.84000000          68.63524120          12.85541703          55.21046556      0.00830
        9.85000000          68.63524120          12.82600149          55.24004875      0.00829
        9.86000000          68.63524120          12.79663343          55.26958414      0.00829
        9.87000000          68.63524120          12.76731284          55.29907177      0.00829
        9.88000000          68.63524120          12.73803969          55.32851165      0.00829
        9.89000000          68.63524120          12.70881395          55.35790381      0.00828
        9.90000000          68.63524120          12.67963559          55.38724829      0.00828
        9.91000000          68.63524120          12.65050459          55.41654510      0.00828
        9.92000000          68.63524120          12.62142092          55.44579428      0.00828
        9.93000000          68.63524120          12.59238456          55.47499585      0.00827
        9.94000000          68.63524120          12.56339548          55.50414984      0.00827
        9.95000000          68.63524120          12.53445364          55.53325627      0.00827
        9.96000000          68.63524120          12.50555904          55.56231517      0.00827
        9.97000000          68.63524120          12.47671163          55.59132658      0.00826
        9.98000000          68.63524120          12.44791139          55.62029050      0.00826
        9.99000000          68.63524120          12.41915830          55.64920698      0.00826
       10.00000000          68.63524120          12.39045232          55.67807604      0.00826
       10.01000000          68.63524120          12.36179344          55.70689771      0.00825
